,region,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010
682,VästraGötaland_SE,724.0,919.0,998.0,1081.0,1130.0,1181.0,1080.0,981.0,811.0,675.0,608.0,606.0,699.0,797.0,874.0,952.0,1115.0,1177.0,1387.0,1594.0,2028.0,2563.0,3081.0,3527.0,4062.0,4257.0,4237.0,4526.0,4923.0,5320.0,5811.0
683,Waikato_NZ,31.0,25.0,27.0,36.0,44.0,44.0,49.0,49.0,38.0,34.0,41.0,40.0,37.0,40.0,47.0,57.0,87.0,124.0,171.0,208.0,247.0,280.0,305.0,319.0,320.0,297.0,273.0,256.0,249.0,235.0,255.0
684,Wakayama_JP,953.0,990.0,833.0,686.0,539.0,386.0,361.0,387.0,380.0,427.0,514.0,656.0,764.0,894.0,860.0,799.0,708.0,660.0,572.0,612.0,717.0,688.0,680.0,666.0,600.0,496.0,546.0,535.0,546.0,553.0,502.0
685,Wales_GB,873.0,852.0,817.0,755.0,773.0,754.0,791.0,749.0,791.0,845.0,901.0,889.0,917.0,922.0,909.0,1039.0,1175.0,1312.0,1426.0,1565.0,1572.0,1560.0,1649.0,1739.0,1811.0,1976.0,2133.0,2158.0,2251.0,2322.0,2298.0
686,Wallonie_BE,361.0,454.0,537.0,528.0,534.0,566.0,474.0,411.0,389.0,398.0,368.0,407.0,489.0,626.0,712.0,981.0,1305.0,1554.0,1686.0,1816.0,1833.0,1741.0,1825.0,2030.0,2239.0,2264.0,2390.0,2363.0,2266.0,2125.0,2020.0
687,Warmińsko-Mazurskie_PL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,10.0,6.0,0.0,5.0,5.0,0.0,0.0,8.0,8.0,20.0,23.0,41.0
688,Washington_US,15102.0,14754.0,14442.0,13937.0,14537.0,15430.0,16532.0,17542.0,19080.0,19891.0,20378.0,21463.0,22263.0,22901.0,23900.0,25323.0,26756.0,28928.0,30762.0,32970.0,35453.0,38452.0,39988.0,42581.0,44903.0,46164.0,47457.0,50612.0,52999.0,54519.0,57463.0
689,Waterford_IE,0.0,0.0,0.0,0.0,0.0,12.0,12.0,14.0,16.0,11.0,28.0,29.0,30.0,41.0,46.0,39.0,47.0,52.0,48.0,45.0,36.0,30.0,29.0,23.0,29.0,41.0,50.0,69.0,81.0,88.0,85.0
690,Wellington_NZ,57.0,53.0,60.0,61.0,43.0,54.0,53.0,46.0,60.0,86.0,92.0,100.0,104.0,98.0,95.0,84.0,141.0,204.0,251.0,269.0,301.0,285.0,298.0,307.0,306.0,298.0,315.0,279.0,246.0,238.0,222.0
691,WestBengal_IN,17.0,12.0,10.0,12.0,12.0,9.0,12.0,12.0,10.0,11.0,13.0,10.0,13.0,18.0,19.0,18.0,25.0,27.0,50.0,74.0,92.0,105.0,133.0,129.0,186.0,263.0,339.0,438.0,568.0,521.0,530.0
692,WestCoast_NZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,13.0,16.0,13.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
693,WestVirginia_US,544.0,604.0,638.0,683.0,767.0,857.0,818.0,835.0,888.0,858.0,853.0,887.0,875.0,783.0,800.0,798.0,828.0,894.0,968.0,961.0,964.0,940.0,976.0,1003.0,1110.0,1283.0,1372.0,1506.0,1665.0,1642.0,1532.0
694,WesternAustralia_AU,139.0,177.0,238.0,268.0,321.0,363.0,374.0,340.0,348.0,351.0,329.0,299.0,283.0,253.0,223.0,237.0,250.0,266.0,308.0,366.0,411.0,568.0,660.0,748.0,832.0,871.0,848.0,926.0,995.0,1005.0,984.0
695,WesternCape_ZA,83.0,78.0,84.0,80.0,50.0,50.0,58.0,51.0,52.0,62.0,75.0,84.0,94.0,89.0,105.0,126.0,142.0,139.0,179.0,167.0,186.0,187.0,233.0,279.0,333.0,339.0,384.0,444.0,443.0,469.0,503.0
696,WesternFinland_FI,240.0,302.0,322.0,470.0,612.0,712.0,752.0,823.0,772.0,729.0,696.0,719.0,862.0,949.0,984.0,1055.0,1078.0,1072.0,1122.0,1206.0,1385.0,1604.0,1840.0,2000.0,2235.0,2299.0,2347.0,2472.0,2736.0,2836.0,3052.0
697,Westmeath_IE,0.0,0.0,0.0,11.0,14.0,12.0,11.0,11.0,13.0,13.0,26.0,46.0,51.0,49.0,45.0,46.0,29.0,25.0,25.0,39.0,35.0,41.0,72.0,90.0,100.0,102.0,104.0,93.0,82.0,66.0,55.0
698,Wexford_IE,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,7.0,9.0,9.0,9.0,6.0,11.0,9.0,7.0,13.0,19.0,13.0,15.0,18.0,23.0,17.0,24.0,27.0,29.0,21.0
699,Wicklow_IE,16.0,0.0,0.0,0.0,0.0,5.0,6.0,12.0,12.0,17.0,21.0,22.0,18.0,20.0,19.0,19.0,26.0,32.0,47.0,51.0,54.0,57.0,64.0,70.0,78.0,92.0,113.0,112.0,108.0,106.0,104.0
700,Wielkopolskie_PL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,6.0,6.0,0.0,0.0,14.0,26.0,29.0,34.0,32.0,24.0,17.0,31.0,54.0,77.0,94.0,122.0,186.0,244.0,319.0
701,Wien_AT,379.0,493.0,603.0,700.0,840.0,922.0,905.0,841.0,787.0,716.0,684.0,716.0,723.0,754.0,758.0,819.0,879.0,1029.0,1093.0,1202.0,1230.0,1317.0,1455.0,1644.0,1890.0,2178.0,2395.0,2598.0,2793.0,2848.0,2844.0
702,Wisconsin_US,6055.0,6194.0,6371.0,6629.0,7054.0,7583.0,8009.0,8287.0,8864.0,9456.0,10105.0,11175.0,12084.0,13005.0,13555.0,14312.0,15075.0,16536.0,17771.0,19258.0,19256.0,18591.0,17708.0,16735.0,15858.0,15946.0,16089.0,16385.0,16717.0,17150.0,17197.0
703,Wyoming_US,274.0,304.0,320.0,308.0,333.0,315.0,303.0,348.0,441.0,553.0,598.0,642.0,654.0,652.0,627.0,735.0,833.0,944.0,1120.0,1233.0,1210.0,1168.0,1181.0,1130.0,1091.0,1101.0,1156.0,1213.0,1252.0,1296.0,1339.0
704,XinjiangUygur_CN,0.0,0.0,0.0,0.0,0.0,7.0,8.0,15.0,24.0,32.0,34.0,46.0,49.0,54.0,67.0,67.0,67.0,80.0,83.0,87.0,94.0,113.0,130.0,190.0,255.0,358.0,472.0,613.0,719.0,695.0,591.0
705,Xizang_CN,11.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,11.0,18.0,22.0,30.0,49.0,57.0,70.0,90.0,96.0,83.0,86.0,73.0,52.0,44.0,53.0,48.0,49.0
706,Xlokk_MT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,7.0,11.0,18.0,25.0,30.0,33.0,40.0,75.0,90.0,104.0,123.0,155.0,150.0,164.0,162.0,156.0,141.0
707,Yamagata_JP,334.0,357.0,317.0,342.0,348.0,320.0,365.0,395.0,376.0,372.0,436.0,456.0,520.0,617.0,708.0,760.0,818.0,866.0,825.0,873.0,880.0,835.0,701.0,654.0,546.0,464.0,411.0,439.0,451.0,454.0,421.0
708,Yamaguchi_JP,1616.0,1708.0,1689.0,1805.0,1904.0,1973.0,2105.0,2188.0,2131.0,2049.0,2105.0,2188.0,2325.0,2405.0,2520.0,2555.0,2648.0,2631.0,2634.0,2636.0,2575.0,2393.0,2291.0,2229.0,2122.0,2096.0,2159.0,2174.0,2206.0,2025.0,1777.0
709,Yamal-Nenets_RU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,13.0,13.0,12.0
710,Yamanashi_JP,1559.0,1648.0,1761.0,1921.0,2144.0,2105.0,2135.0,2108.0,1896.0,1639.0,1566.0,1493.0,1405.0,1420.0,1310.0,1240.0,1261.0,1370.0,1450.0,1688.0,2001.0,2223.0,2400.0,2491.0,2358.0,2043.0,1828.0,1675.0,1814.0,2080.0,2828.0
711,Yambol_BG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0
712,Yaroslavl'_RU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,8.0,12.0,8.0,9.0,13.0,18.0,15.0,24.0,25.0,32.0,35.0,41.0,30.0,37.0,31.0,34.0,49.0,55.0,49.0
713,Yucatán_MX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,9.0,10.0,21.0,22.0,22.0,31.0,28.0,22.0,18.0
714,Yukon_CA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,14.0,15.0,15.0,11.0,10.0,8.0,7.0,7.0,0.0,9.0,9.0
715,Yunnan_CN,0.0,5.0,14.0,17.0,18.0,26.0,31.0,45.0,69.0,85.0,102.0,106.0,117.0,112.0,114.0,144.0,174.0,167.0,213.0,258.0,280.0,348.0,467.0,558.0,773.0,990.0,1354.0,1665.0,1928.0,1853.0,1588.0
716,Zacatecas_MX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,7.0,0.0,9.0,9.0,12.0,12.0,12.0,0.0,0.0,0.0,22.0,22.0
717,Zachodniopomorskie_PL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,11.0,13.0,14.0,13.0,15.0,18.0,15.0,22.0,75.0,93.0,112.0
718,Zagrebačka_HR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,17.0,19.0,18.0,22.0,17.0,14.0,22.0,19.0,20.0,22.0
719,Zala_HU,0.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,12.0,0.0
720,Zasavska_SI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,8.0,7.0,12.0,11.0,12.0,14.0,14.0,13.0,15.0,22.0,36.0,41.0,42.0,47.0,46.0
721,Zeeland_NL,16.0,24.0,23.0,24.0,26.0,28.0,36.0,40.0,51.0,59.0,61.0,47.0,51.0,65.0,81.0,78.0,106.0,106.0,92.0,90.0,112.0,102.0,111.0,157.0,180.0,183.0,209.0,228.0,207.0,171.0,151.0
722,Zemgale_LV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
723,Zhejiang_CN,0.0,10.0,19.0,20.0,21.0,32.0,48.0,71.0,107.0,133.0,155.0,159.0,183.0,174.0,177.0,203.0,244.0,300.0,473.0,737.0,1107.0,1715.0,2652.0,3598.0,5025.0,6925.0,9125.0,11681.0,14846.0,15866.0,15159.0
724,Zlínský_CZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,10.0,12.0,21.0,24.0,34.0,35.0,39.0,37.0,44.0,58.0,97.0,134.0,171.0,195.0,213.0,215.0,184.0
725,Zug_CH,458.0,516.0,528.0,547.0,576.0,605.0,575.0,551.0,530.0,525.0,510.0,501.0,558.0,609.0,668.0,808.0,1137.0,1413.0,1670.0,1847.0,2099.0,2191.0,2513.0,2733.0,2958.0,2960.0,3055.0,2812.0,2619.0,2488.0,2354.0
726,Zürich_CH,1589.0,1805.0,1889.0,2003.0,2129.0,2236.0,2103.0,2029.0,2067.0,2097.0,2065.0,2319.0,2556.0,2722.0,2915.0,3210.0,3640.0,4173.0,4708.0,5148.0,6141.0,6482.0,7010.0,7425.0,8194.0,8198.0,8772.0,9494.0,10518.0,10741.0,10677.0
727,Ãstfold_NO,15.0,17.0,21.0,15.0,15.0,17.0,23.0,19.0,18.0,16.0,17.0,15.0,23.0,22.0,39.0,40.0,51.0,44.0,57.0,47.0,45.0,37.0,40.0,27.0,33.0,37.0,37.0,51.0,62.0,54.0,50.0
728,Évora_PT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0
729,Île-de-France_FR,9515.0,10048.0,10776.0,11427.0,12207.0,12744.0,13160.0,13234.0,13232.0,12998.0,12992.0,13557.0,14212.0,18125.0,22860.0,27696.0,32679.0,38697.0,42066.0,45611.0,45615.0,45561.0,45551.0,44530.0,42551.0,44239.0,45797.0,46929.0,49048.0,45763.0,41520.0
730,Ñuble_CL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,14.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
731,Östergötland_SE,275.0,316.0,347.0,372.0,370.0,339.0,313.0,262.0,201.0,145.0,124.0,91.0,87.0,87.0,97.0,127.0,171.0,185.0,245.0,309.0,382.0,501.0,602.0,754.0,904.0,985.0,1034.0,1094.0,1054.0,974.0,918.0
732,Ústecký_CZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,14.0,11.0,11.0,10.0,0.0,0.0,0.0,6.0,13.0,15.0,22.0,46.0,70.0,81.0,97.0
733,Łódzkie_PL,10.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,7.0,10.0,14.0,18.0,22.0,22.0,22.0,24.0,16.0,12.0,19.0,21.0,33.0,38.0,51.0,64.0,66.0,74.0,165.0,225.0,274.0
734,Śląskie_PL,29.0,29.0,14.0,17.0,22.0,19.0,13.0,11.0,7.0,7.0,7.0,7.0,9.0,12.0,10.0,11.0,18.0,19.0,18.0,25.0,25.0,25.0,30.0,34.0,80.0,109.0,136.0,177.0,257.0,274.0,368.0
735,Świętokrzyskie_PL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,18.0,13.0,15.0,11.0,6.0,16.0,18.0,29.0,42.0,48.0,50.0
736,Šiauliai_LT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,7.0
737,Žilinský_SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,12.0,13.0,18.0,14.0,13.0,16.0,16.0,11.0,21.0,29.0,30.0,36.0,36.0
