,region,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010
222,Heilongjiang_CN,2361.7986238873286,2548.778955800196,2765.327552530832,3008.1390920460362,3243.893522742824,3446.525090863203,3653.72509393433,3846.0444511093992,4028.411243571398,4241.796658304277,4491.814858749245,4779.212180249537,5116.709716449785,5515.9150606626545,5950.602110679067,6368.83814784348,6883.643675797117,7446.952656478087,8029.052680402505,8653.684980585273,9363.452551979206
223,Henan_CN,1268.9330858743601,1424.5888598106649,1615.20255515263,1805.4891155584926,1992.238536398,2166.6259110865094,2327.529302831189,2479.845587747508,2640.8423713421,2824.823234147697,3071.932628573713,3392.133910880253,3794.39473462335,4299.198473089809,4848.1829754638675,5398.726197636045,5992.82566195784,6596.923986648033,7174.697272907126,7781.20524224643,8421.160625589304
224,Hessen_DE,37948.39296875,38516.5671875,38876.81796875,39248.321875,39793.228125,40533.4359375,41362.4015625,42265.765625,43020.89140625,43772.24609375,44285.06015625,44708.96328125,45174.39765625,45888.665625,46686.8171875,47016.975,47655.3875,48379.43359375,49112.19921875,49504.39609375,50597.5625
225,Heves_HU,6646.994755379099,6831.31124487705,7181.510457223361,7707.005840163934,8398.98750640369,9201.513415727459,10162.557229764347,11301.926530481558,12298.603054559428,13223.236264088115,14015.788169185453,14588.30227330943,14967.882300204918,15439.242904713115,15749.564709272541,15759.941239754098,15730.757437884222,15679.426024590164,15470.928909451846,15351.833481685451,15571.129303278689
226,Hidalgo_MX,8650.795922292462,8481.2723494901,8422.651789122137,8429.254497778506,8530.421603649807,8599.10786393726,8926.535721314407,8940.213415061426,8866.548126267295,8682.633574740577,8582.367033188215,8476.910567002622,8579.128867112953,9052.171082195255,9620.347526911379,9940.854046770633,10203.957148661142,10500.509065630964,10499.327227829794,10408.163305104961,10509.565380486642
227,HimachalPradesh_IN,1919.0929443359375,1989.92060546875,2116.186767578125,2271.5283935546877,2498.7305908203125,2788.166845703125,3087.962744140625,3369.923583984375,3639.408154296875,3873.370654296875,4078.504443359375,4269.228564453125,4448.120263671875,4625.270703125,4872.3880859375,5104.99736328125,5396.71015625,5726.12822265625,6077.4615234375,6403.51767578125,6774.96494140625
228,Hiroshima_JP,29534.965625,29764.946484375,29929.623828125,30101.248046875,30252.748046875,30377.862890625,30584.919921875,30613.055859375,30570.48984375,30829.258203125,31605.784765625,32346.171875,32931.9421875,33834.841796875,34532.3796875,34281.7203125,34188.10546875,34266.7015625,34156.23203125,34183.5234375,34719.51484375
229,Hokkaido_JP,25547.551171875,26187.35,26690.6640625,27148.143359375,27400.199609375,27584.166796875,27783.483203125,28009.516796875,28128.91484375,28351.668359375,28632.7796875,28819.334765625,28783.323046875,28807.5171875,28853.29765625,28684.6671875,28765.6234375,28943.94765625,29231.983984375,29547.174609375,30010.469140625
230,Hordaland_NO,42121.8556673359,44122.058521735344,46520.524552636176,49088.591098550976,51140.316838337996,52946.634073847774,54662.91118627794,56333.67870548185,57127.276902932965,58908.951069308656,60901.51659610685,62901.24815162361,65785.58070006983,69259.99365616271,70702.87623297833,71190.49844186453,70846.40670172835,68955.49992580307,67029.46190206005,66317.29692300977,66184.89666768504
231,Hovedstaden_DK,46575.38211805555,46714.79667245371,47074.27335792824,48012.707899305555,49545.54946469908,50975.81158130787,52516.50891203703,53840.82681568287,54721.830490451386,55496.996686921295,56095.97858796296,56738.95243778934,57646.981575520826,58770.49926215278,59653.414749710646,59598.56739004629,59316.436682581014,58824.21619646992,58188.17352430556,57653.075065104174,57922.25146846064
232,Hubei_CN,1666.278602691204,1787.3856596392004,1936.5320629525627,2099.795011808336,2287.5525184326652,2466.7178530607457,2651.5031920831634,2838.650259412688,3020.4774293681576,3211.4174568173257,3438.758564982145,3703.624546529786,4023.874355928264,4459.368727815929,4971.237454956104,5598.778949807236,6370.317615388061,7189.809302365992,7982.160528494464,8784.861871509242,9551.032781106354
233,Hunan_CN,1370.0397718943768,1506.9446415871703,1669.958148671636,1842.3121483830903,2015.827326926938,2184.2333626062214,2347.076229882531,2501.8290351829282,2657.9871678915233,2830.3431049843302,3038.461371336662,3276.8270874813256,3570.9403875289254,3968.45416209744,4461.740607764479,5028.547251864666,5686.915840707281,6386.771451659103,7060.781715183545,7718.048905632188,8355.235467366945
234,Hunedoara_RO,9589.7396484375,9415.0955078125,9665.615625,9862.384765625,9947.331640625,9961.8845703125,9885.2296875,9796.3484375,10170.403125,10697.9439453125,11466.3181640625,12220.4326171875,13062.9462890625,14112.28046875,15347.0392578125,16106.43125,16824.42421875,17359.805859375,17468.89765625,17457.309375,17797.96328125
235,Hyōgo_JP,28145.419140625,28737.3765625,29291.955859375,29699.21875,29656.270703125,29709.99375,29263.4,28492.41875,27791.41328125,27437.16640625,27359.567578125,27402.573828125,27836.26875,28277.1515625,28840.30390625,28778.873828125,28949.334375,28865.7640625,28892.59140625,28873.34375,29326.073046875
236,Höfuðborgarsvæði_IS,27797.02265625,27597.78671875,27711.390625,28318.815234375,29234.400390625,30187.294921875,31378.975390625,32497.813671875,33351.961328125,34021.924609375,35017.04609375,36119.91015625,37201.83828125,38853.165625,40331.6359375,40875.821875,40819.115625,40752.709375,40198.303125,39909.528125,40102.8171875
237,IJsselmeer_NL,32655.61827799479,33029.13336588542,33467.89410807291,34192.97778320312,35211.14254557291,36433.83284505208,37714.998860677086,38940.4919921875,39914.13512369792,40644.21297200521,41175.52395833334,41627.791243489584,42278.40231119792,43163.18172200521,43982.70708007813,44288.66800130209,44574.65970052084,44676.78043619792,44359.301725260426,43997.48419596355,44071.50841471354
238,Iași_RO,9020.0607421875,8855.79140625,9021.020703125,9019.61953125,9022.9396484375,8959.637890625,8779.0646484375,8688.6689453125,8996.8697265625,9421.9693359375,9902.362890625,10525.6314453125,11102.8306640625,11798.7994140625,12664.4173828125,13282.5123046875,13737.79375,14112.8841796875,14311.165625,14301.6720703125,14580.7484375
239,Ibaraki_JP,28407.153515625,28654.774609375,28873.67421875,29363.236328125,29638.88984375,29724.537109375,29962.67734375,29946.036328125,29912.333984375,30211.994140625,30370.480078125,30455.6171875,30843.9625,31438.20390625,31998.36640625,31881.239453125,32047.153125,32006.341796875,31716.58671875,31421.747265625,31914.434765625
240,Idaho_US,31024.22471937089,31717.786590663414,32608.701459092692,33315.56512605417,33948.16581841409,34707.814254127356,35526.59756914665,36302.584907893804,37141.21260653409,37839.85855421848,38641.48869711264,39441.78992459977,40307.226733579904,41047.09961853202,41442.99215087193,41035.51497574507,40613.84783291345,40106.91762301672,39746.0468280982,39718.92796039701,40226.833844116285
241,Ilfov_RO,11561.72265625,11351.165625,11561.1248046875,11412.2470703125,11579.019921875,11621.951953125,11793.928125,12187.3939453125,13316.0193359375,14336.176171875,15912.4392578125,17608.85234375,19720.712890625,21692.05234375,24111.6609375,25644.396875,26747.971875,27198.192578125,27655.3953125,27637.049609375,28176.346484375
242,Illinois_US,40405.87967896734,41035.5722794479,42112.18964442715,43180.953443097416,44431.34946961009,45647.633409785936,46934.77065141711,47859.97119921363,48644.22845401923,49381.39295066077,50085.842482388594,50686.45796711173,51568.303018171144,52428.15517044834,52951.81268294016,52824.87317469419,52685.84407014526,52445.82268048274,52234.92865470729,52233.93654707295,52854.18246061326
243,Incheon_KR,15081.88450520833,15615.871082899306,16083.952549913194,16590.761631944446,16792.423209635417,17303.653081597222,17980.924544270834,18633.537977430555,19491.17378472222,20605.473958333332,21478.88776041667,22089.5412109375,22853.517903645832,23586.521571180554,24233.694184027776,24800.85616319444,25550.179752604166,26186.27471788194,26725.24661458333,27472.53465711805,28290.092491319443
244,Indiana_US,34487.42195140858,35143.59951054217,36058.14075511605,36895.334898232635,37826.65269423281,38677.742397346745,39663.60175795092,40429.63144545093,41122.584738771264,41778.69608876683,42358.3307516832,42767.54398974575,43251.770636959605,43543.25455959869,43490.761092531895,43056.35986445782,42698.80887889795,42393.625942372426,42289.38461086994,42353.42669483079,42819.5624241451
245,Iowa_US,33638.44399758404,34118.674188978315,35137.59495900405,36131.103627183256,37394.84804567729,38343.16573313622,39491.88971268616,40179.000181709926,40928.61215950777,41645.74652184625,42643.350898625715,43402.87637771025,44202.908279265226,44956.905675440765,45766.22808941086,45967.42911602058,46310.19101168967,46730.390573669516,47082.21738016042,47337.05900610491,47907.55131098062
246,Irkutsk_RU,21895.502795369444,19899.871193318988,17981.770679260186,16904.55643568367,15928.556370437378,15374.62267775202,14918.267915181481,14640.174121514196,14280.2056568616,14340.922139775104,14629.794248182483,14994.707791418425,15763.289793817461,16708.169041458692,17335.85831960662,17832.57650092522,17970.35703036173,17863.651460562298,17664.877228535635,17664.233273677215,17591.537497666817
247,Ishikawa_JP,28156.5046875,28570.92265625,29012.1078125,29582.7265625,29948.890234375,30397.52265625,30734.55703125,30934.975390625,30988.726953125,31216.55078125,31444.30859375,31732.71796875,32199.902734375,32900.154296875,33488.590625,33371.59375,33416.023046875,33220.866015625,32967.966015625,32863.834765625,33379.134375
248,IslasBaleares_ES,31546.43125,31668.904296875,31765.21328125,32055.719921875,32597.998046875,33252.892578125,34582.87578125,35798.79296875,36559.53125,36994.36640625,37219.834375,37225.50078125,37280.7109375,37465.10859375,37630.96875,37276.890625,36737.58359375,35980.1625,35055.22890625,34167.88046875,33799.5578125
249,IslasCanarias_ES,21471.87421875,22190.686328125,23003.73984375,23845.6890625,24820.30546875,25980.133984375,26978.5234375,27948.327734375,28742.472265625,29328.803125,29635.39765625,29890.97421875,30116.33671875,30376.13515625,30486.406640625,30297.02890625,30071.0453125,29687.028125,29107.275,28531.802734375,28316.684375
250,Istanbul_TR,18037.832421875,18080.623046875,18280.638671875,18898.754296875,19099.251953125,19420.780078125,19775.123828125,19652.973046875,19275.305078125,19303.2125,19907.610546875,20479.368359375,21669.603125,22857.4234375,23873.014453125,24270.0171875,24722.4953125,25271.585546875,25669.363671875,26219.862890625,27145.932421875
251,Istarska_HR,15385.877601562499,14472.66225,14355.040421875,15018.514546874998,16273.545421875,17389.720781250002,18634.349804687503,19758.121890625003,20876.39815625,22095.450328125,23514.288171874996,24570.420890625002,25536.1599375,26512.50178125,27076.14021875,27132.948109375,27207.350109375002,27272.146687499997,26973.208250000003,26717.483968750003,26744.624078125
252,Iwate_JP,22845.775390625,23590.056640625,24390.244921875,25104.583984375,25689.35,26079.3515625,26583.033203125,26686.870703125,26735.477734375,26897.846484375,27141.021875,27130.216796875,27405.2578125,27754.613671875,28026.2609375,27968.02421875,28199.267578125,28337.711328125,28473.7609375,28717.198046875,29167.478515625
253,Izmir_TR,16910.246012716092,17057.686748877994,17483.31928607048,17939.118116273272,18072.105444855388,18232.60012882314,18527.247509765624,18476.237832446808,18460.703607047875,18758.850242062832,19454.56727268949,20189.229155585104,21362.601546916554,22533.593329247007,23534.795897398602,23926.17426653923,24372.24192569814,24913.552750997344,25305.695397689495,25848.395106798533,26761.344190492022
254,Jalisco_MX,12994.336335506578,12895.631213391376,12841.639031976189,12883.082051299954,13045.268688653121,13213.22920001676,13705.9311571318,14114.816543108402,14299.416008642429,14273.04784487918,14288.973080391344,14254.142163160752,14272.971721283675,14491.535046424126,14690.719016534727,14650.99162989179,14698.318869900726,14762.094988309178,14806.957426264044,14928.602094970953,15224.045054344355
255,JammuandKashmir_IN,1607.6860210648,1662.868670904441,1757.1097180309193,1864.98772519638,1976.4597421948376,2096.858753041752,2202.369711387092,2294.883152562543,2401.7798455243556,2497.2994025558723,2579.319766518848,2693.5730325000536,2802.6566977245557,2896.687100236403,2945.8774982389855,3041.235582028582,3124.910501282072,3235.1878914254607,3363.309928685589,3565.90525612753,3749.4930272503634
256,Jeju_KR,11608.168515624999,12587.4996328125,13351.2896171875,14175.77434375,14714.770390625,15193.169750000001,15654.123484374999,16153.542421875001,16838.15496875,17802.240515625002,18710.907156250003,19579.337671875,20448.3295,21264.862390625,21956.79434375,22658.23734375,23424.669984375003,24242.535515625,24897.790546875003,25710.685453125,26492.159609374998
257,Jeollabuk-do_KR,10173.011499023438,11159.447293526784,12248.444953264509,13298.179366629463,13978.52766985212,14634.171705845423,15290.789067731585,15809.703384835379,16331.621500069756,17133.44645996094,17938.6845703125,18622.36143624442,19397.90983189174,20280.252961077007,21147.095710100446,22066.619607979912,23069.30173339844,23990.394011579243,24753.970274135045,25596.31566336496,26330.994297572546
258,Jeollanam-do_KR,12389.89097785739,13614.907515754487,14818.559625345302,16119.261897876382,17049.765470692335,17955.930858295927,18629.54519488087,19258.637149300757,20008.62388963225,21061.61582570787,22248.486684219613,23656.89760445442,24999.839673256218,26364.895491626383,27970.446158494473,28976.471238345992,30056.495340555943,31216.892986015195,32096.911720908152,32766.35278185428,33917.36817377417
259,Jerusalem_IL,20669.959375,21265.17734375,21960.135546875,22644.48828125,23305.211328125,23844.121484375,24517.17890625,24925.2234375,25156.487890625,25265.418359375,25482.341796875,25530.65078125,25896.679296875,26602.162890625,27410.55625,27990.93984375,28645.816015625,29276.675390625,29733.248828125,30207.719140625,30787.86328125
260,Jharkhand_IN,998.5583597617575,994.8568668539217,1008.3727913733755,1027.1625874917813,1049.5017660673536,1080.6175441628634,1110.614944258586,1132.266819911239,1163.6412533116104,1186.163825466043,1226.779469852259,1254.3117830242495,1303.948820220645,1368.3611140547648,1449.6850109984143,1513.3175152044012,1617.4708310933631,1720.8867654751314,1816.1388994334004,1918.9224214157257,2033.339618004525
261,Jiangsu_CN,2639.3822755812243,3022.231120028472,3440.681716760834,3821.042659805547,4157.233896941814,4471.9686118326945,4789.926345528466,5135.8362054135805,5536.301271610517,6021.725038327825,6579.864394143119,7306.68647901049,8172.352319699809,9196.903048968128,10277.257446271735,11479.80580864088,12735.17572164434,14039.70295505456,15314.809588748667,16646.622228752658,17975.95361958836
